platoon_id,number_of_events,vehicle_set,test_case_duration_time
1052876,2,896351,39.94149875640869
1052890,363,897248,323.76438069343567
1053006,68,897248,323.76438069343567
1053262,56,897248,323.76438069343567
1053322,21,897248,323.76438069343567
1053030,18,897248,323.76438069343567
1053064,18,897248,323.76438069343567
1053128,18,897248,323.76438069343567
1053021,14,897248,323.76438069343567
1053113,4,897248,323.76438069343567
1053001,3,897248,323.76438069343567
1053257,3,897248,323.76438069343567
1053057,2,897248,323.76438069343567
1053318,2,897248,323.76438069343567
1053732,21,898743,18.749034881591797
1053773,5,898743,18.749034881591797
1053724,3,898743,18.749034881591797
1053729,2,898743,18.749034881591797
1053839,40,899157,40.71856760978699
1053782,15,899157,40.71856760978699
1053811,10,899157,40.71856760978699
1053830,2,899157,40.71856760978699
1053833,2,899157,40.71856760978699
1053836,2,899157,40.71856760978699
1053987,87,899908,100.37790870666504
1053964,23,899908,100.37790870666504
1054184,17,899908,100.37790870666504
1053925,12,899908,100.37790870666504
1054171,7,899908,100.37790870666504
1053948,6,899908,100.37790870666504
1054160,6,899908,100.37790870666504
1053918,4,899908,100.37790870666504
1053959,3,899908,100.37790870666504
1054228,3,899908,100.37790870666504
1054233,2,899908,100.37790870666504
1054499,51,900917,142.32818579673767
1054247,33,900917,142.32818579673767
1054579,26,900917,142.32818579673767
1054414,24,900917,142.32818579673767
1054332,21,900917,142.32818579673767
1054466,17,900917,142.32818579673767
1054353,14,900917,142.32818579673767
1054236,11,900917,142.32818579673767
1054393,8,900917,142.32818579673767
1054321,6,900917,142.32818579673767
1054312,5,900917,142.32818579673767
1054380,4,900917,142.32818579673767
1054411,3,900917,142.32818579673767
1054574,3,900917,142.32818579673767
1054387,2,900917,142.32818579673767
1054390,2,900917,142.32818579673767
1054408,2,900917,142.32818579673767
1054642,8,902207,8.334609985351562
1054657,4,902207,8.334609985351562
1054758,33,902778,66.15439534187317
1054719,20,902778,66.15439534187317
1054829,15,902778,66.15439534187317
1054684,11,902778,66.15439534187317
1054695,10,902778,66.15439534187317
1054664,9,902778,66.15439534187317
1054681,2,902778,66.15439534187317
1054823,2,902778,66.15439534187317
1054826,2,902778,66.15439534187317
1054980,23,903652,63.47285008430481
1054938,20,903652,63.47285008430481
1054861,19,903652,63.47285008430481
1054898,16,903652,63.47285008430481
1055025,16,903652,63.47285008430481
1054929,5,903652,63.47285008430481
1054858,2,903652,63.47285008430481
1054977,2,903652,63.47285008430481
1055022,2,903652,63.47285008430481
1055124,80,904590,272.3457520008087
1055057,76,904590,272.3457520008087
1055305,74,904590,272.3457520008087
1055176,41,904590,272.3457520008087
1055143,34,904590,272.3457520008087
1055330,33,904590,272.3457520008087
1055224,30,904590,272.3457520008087
1055560,9,904590,272.3457520008087
1055466,7,904590,272.3457520008087
1055283,6,904590,272.3457520008087
1055395,6,904590,272.3457520008087
1055406,6,904590,272.3457520008087
1055520,5,904590,272.3457520008087
1055297,3,904590,272.3457520008087
1055294,2,904590,272.3457520008087
1055302,2,904590,272.3457520008087
1055746,17,906130,17.669001579284668
1055739,7,906130,17.669001579284668
1055734,3,906130,17.669001579284668
1055873,17,906644,62.14656376838684
1055817,16,906644,62.14656376838684
1055782,9,906644,62.14656376838684
1055862,6,906644,62.14656376838684
